mean_lon,mean_lat,std_lon,std_lat,mean_velocity,std_velocity,max_velocity,mean_acceleration,std_acceleration,max_acceleration,traj_length,traj_duration,lon_range,lat_range,hurricane_category
-80.0111111111111,28.219444444444445,3.847927131570522,3.7646616672864246,4.098831074308635e-05,1.6057499551177218e-05,6.632661473099259e-05,2.655960157473117e-10,1.8132335359527232e-10,8.414514099988539e-10,36.0,712800.0,12.700000000000003,11.399999999999999,0
-81.3421052631579,20.65263157894737,11.01533934252708,6.1608157714323095,5.601530967655757e-05,7.485184713281496e-06,6.948301398057238e-05,1.8115889292404153e-10,1.3068329877763956e-10,5.464484218099267e-10,38.0,777600.0,38.3,17.9,3
-88.33500000000001,20.39,6.244699752590192,1.682230661948592,5.5791436944764084e-05,1.2720613995736812e-05,7.971840443390065e-05,3.326629922944442e-10,2.286405948837502e-10,8.656707830398866e-10,20.0,410400.0,20.299999999999997,7.099999999999998,0
-77.8970588235294,19.794117647058826,14.278480008372075,2.7968407782890226,6.150449078606169e-05,1.8769161692117746e-05,8.814552205861005e-05,2.6738884770652857e-10,2.051460654450444e-10,9.10922496570645e-10,34.0,712800.0,43.400000000000006,8.4,3
-91.47857142857143,25.178571428571427,4.103862043669279,1.0269083777662595,4.9144700460539e-05,6.881212229168613e-06,6.089327054613864e-05,2.3533154451768625e-10,1.0617043776632136e-10,4.0808112064171227e-10,14.0,280800.0,12.799999999999997,3.3000000000000007,0
-79.03529411764707,27.323529411764707,2.4671825265628726,2.122575963239757,4.682151235497335e-05,1.9526095056504652e-05,8.098544298396251e-05,5.091069003630859e-10,2.8566097272976013e-10,1.1520144244825084e-09,17.0,324000.0,8.700000000000003,7.800000000000001,0
-83.81142857142858,23.185714285714287,5.742611224301134,4.938891885962325,4.482244899454142e-05,2.1331471899749545e-05,8.872114767007775e-05,2.448932426977926e-10,2.3512951131096395e-10,1.13034888919587e-09,35.0,734400.0,20.700000000000003,19.299999999999997,3
-77.8952380952381,27.323809523809526,5.640455587009345,3.184771018442189,5.1672744060429077e-05,2.7247792910661773e-05,0.00010444920530257862,3.789979671237046e-10,3.5781521897269577e-10,1.5003429355281192e-09,21.0,432000.0,17.5,10.200000000000003,0
-78.22666666666667,21.23,5.689460040773251,6.841011133840767,6.465965430324614e-05,3.796925409165073e-05,0.00013251177575334904,3.7412827503313024e-10,3.4525732800499593e-10,1.4820512566378678e-09,30.0,626400.0,21.6,24.2,3
-74.16153846153847,16.26923076923077,7.122881705249796,4.061334493712932,5.437450214880838e-05,3.5552108045689245e-05,0.00011576388657453693,2.481823616200414e-10,2.1516683366519406e-10,7.288167925205452e-10,26.0,540000.0,24.5,11.0,2
-74.51481481481481,26.36296296296296,4.856282963848555,7.566404701688866,6.234648183555906e-05,2.0310344117069936e-05,0.00010323658852304524,3.775360798967519e-10,2.48062746823828e-10,9.373315160180864e-10,27.0,561600.0,17.0,22.6,0
-95.03636363636365,26.249999999999996,1.947619865501445,0.4736224042612232,1.5691441920799667e-05,3.6958734218244994e-06,2.27982819486022e-05,7.577979417970984e-11,4.2743156014614794e-11,1.6944646241471448e-10,22.0,453600.0,6.799999999999997,1.5999999999999979,0
-81.83409090909092,21.722727272727273,12.52711501253142,3.7674360485833445,4.727169324313923e-05,1.4599665764302607e-05,8.184106263733189e-05,1.9529291190788908e-10,1.1708486142431215e-10,4.82253086419756e-10,44.0,907200.0,41.3,10.0,2
-56.14782608695651,36.834782608695654,7.751906893887038,4.856068251763405,7.794127929855698e-05,3.3640682134213104e-05,0.00015783235123824812,6.094679121617396e-10,4.1271512684057426e-10,1.6296838912193009e-09,23.0,475200.0,26.300000000000004,14.3,2
-77.97627118644067,24.427118644067797,8.4021857322366,8.609923925498572,4.175946427551306e-05,3.015704422906285e-05,0.00014765905957238014,4.0709137060722335e-10,3.8750280054861934e-10,1.982596021947874e-09,59.0,1252800.0,29.1,25.8,4
-68.35483870967742,34.093548387096774,11.708084846824311,3.5353455353204586,7.16830701694061e-05,3.4677954964467286e-05,0.0001552824984374854,2.2440168080528872e-10,2.7980820900924833e-10,9.851239021160339e-10,31.0,648000.0,43.0,13.0,0
-87.25769230769232,29.157692307692308,3.819501888277608,2.621680769882481,3.1586621825816884e-05,1.5003602674404128e-05,6.497994836860271e-05,2.9397555929324486e-10,2.648248852816865e-10,1.0110147818133369e-09,26.0,518400.0,11.0,9.5,1
-76.96857142857144,30.474285714285713,5.611812614149418,3.101920405826306,3.820111615565851e-05,1.2527959570621885e-05,7.081971546656646e-05,3.308646878717181e-10,2.9034176796589585e-10,1.2041433606740914e-09,35.0,712800.0,18.5,10.8,2
-75.91842105263157,12.831578947368422,10.417971700337377,0.5763338137051692,4.65581023098465e-05,1.3146166165843815e-05,6.776519059400187e-05,1.9942420099823905e-10,1.9488289392771437e-10,1.083662788074232e-09,38.0,799200.0,37.0,2.0999999999999996,2
-61.709090909090904,36.61363636363637,4.864426443898518,2.5262792357258337,3.553300329562448e-05,2.3347892075573715e-05,6.998248360106937e-05,4.936970448777012e-10,3.356856289940055e-10,1.1354177437209083e-09,22.0,453600.0,12.799999999999997,6.0,0
-84.10799999999999,22.676,3.1525126486661397,2.211113746508759,4.303866573625914e-05,2.668685065477494e-05,9.956394985003041e-05,4.505454936669591e-10,4.352537081760509e-10,1.8414395016117553e-09,25.0,518400.0,11.0,8.5,0
-84.17380952380952,30.135714285714286,9.065215032351215,3.762270175140044,4.4085799336482735e-05,3.5713506805140364e-05,0.00015742442718443803,4.782423819633071e-10,4.5805039600546227e-10,1.7625690375727133e-09,42.0,864000.0,28.0,9.5,0
-80.35454545454546,29.74545454545455,4.710117473224022,2.009913447418993,4.241430467755307e-05,9.701918177013815e-06,5.555555555555569e-05,2.0894183401121607e-10,1.8668706980628904e-10,7.355702832781078e-10,22.0,432000.0,15.299999999999997,6.699999999999999,0
-75.46000000000001,35.07,3.6205524440339216,2.3814071470456284,3.6987016950508146e-05,2.6218893927401807e-05,8.872114767007771e-05,2.506020056142499e-10,1.6797619853100116e-10,6.109479086822339e-10,20.0,410400.0,12.0,6.900000000000002,0
-86.62380952380953,29.742857142857144,1.577190015398018,1.6319930638774842,2.5114533843257252e-05,1.8918971892399036e-05,7.407407407407406e-05,2.732997539051166e-10,2.669977205939731e-10,1.0272984380575204e-09,21.0,410400.0,4.5,6.5,1
-75.69,31.553333333333335,5.4573100822047245,1.7173105588551991,3.9717240722207995e-05,2.394928322728076e-05,9.119312779440827e-05,4.448846512031121e-10,3.109080737371798e-10,1.198167426215165e-09,30.0,626400.0,19.5,6.0,1
-91.09629629629632,23.433333333333334,5.6273460280682865,3.306223088527317,3.833016135533089e-05,9.840288814198366e-06,5.344164991025559e-05,2.0055238343652374e-10,1.0038970765823367e-10,3.900950515089454e-10,27.0,561600.0,17.099999999999994,11.0,2
-79.57209302325582,15.53953488372093,1.4247522153229322,2.582241637935943,1.972401434646617e-05,1.297528822250899e-05,6.0893270546138316e-05,2.71187386777892e-10,3.250759076568459e-10,1.5603802060357752e-09,43.0,907200.0,6.799999999999997,7.800000000000001,3
-87.9090909090909,19.53030303030303,6.653700890270774,6.3724542081874045,4.4244726325468085e-05,1.878125766349264e-05,7.35659656577346e-05,2.6217150617126197e-10,1.840442023767558e-10,8.161622412834224e-10,33.0,669600.0,20.799999999999997,19.0,1
-59.89,36.82,4.138949141992446,3.2956941605676944,9.03079072192076e-05,2.2225186546047376e-05,0.0001203703703703703,5.457659928858248e-10,3.888403035979976e-10,1.2089028391502157e-09,10.0,194400.0,12.0,10.5,0
-47.53285714285715,22.64857142857143,11.24638000715369,10.045492846576133,5.5349009732968414e-05,1.7958735287265637e-05,0.00010909140433285352,3.109565419042692e-10,3.739140654401913e-10,1.6619579924630064e-09,70.0,1490400.0,41.7,32.0,0
-75.45,32.86363636363637,2.941204144254835,1.893420534987949,3.587828460761869e-05,2.2058233462078575e-05,8.676696673144133e-05,3.289548824853555e-10,2.1052728040832285e-10,8.680555555555839e-10,22.0,432000.0,11.0,6.700000000000003,1
-73.36666666666667,35.66111111111112,5.3967582862307255,2.536541584495816,3.294517531959017e-05,1.603868052236684e-05,6.232829637887151e-05,3.2244324465660233e-10,2.0192091555958117e-10,9.053580144244387e-10,36.0,734400.0,14.5,8.399999999999999,1
-84.81999999999998,21.080000000000002,1.2828094168659663,1.5085091978506462,3.624534094612534e-05,1.1132173821526686e-05,4.986263710309723e-05,3.437442825516432e-10,1.5937498654859224e-10,6.452329056708827e-10,10.0,194400.0,4.200000000000003,4.800000000000001,1
-82.51052631578948,29.089473684210528,5.43641665426604,1.824654181176923,5.481510143114062e-05,1.976467989204366e-05,8.384615868645742e-05,3.618595188982053e-10,2.442758063848977e-10,9.358750017450807e-10,19.0,367200.0,17.299999999999997,6.0,0
-78.58181818181816,33.28636363636364,3.4614285495017496,5.34885675589105,5.426302639880701e-05,2.5647775425931487e-05,0.00011173628135321461,4.608804988489859e-10,3.201698591695795e-10,1.254361701680346e-09,22.0,453600.0,11.799999999999997,15.0,1
-71.90133333333333,24.90533333333333,21.187999706332725,10.430198378852735,6.622105929337314e-05,1.8885785482829363e-05,0.00010164119629675992,3.0966271088644854e-10,2.5384835428955114e-10,1.395342216757869e-09,75.0,1576800.0,70.7,33.0,4
-60.57118644067797,30.43220338983051,5.949449507291926,4.434588268506441,3.890526309536472e-05,2.915884094146778e-05,0.00014420757525159737,3.390670456620801e-10,3.2998578401967305e-10,1.935698717012647e-09,59.0,1252800.0,22.200000000000003,22.0,3
-83.26296296296296,27.340740740740742,1.9431071238932136,8.73851666619554,5.6142732287553125e-05,1.9127341577003463e-05,8.220037455816982e-05,3.541288100776229e-10,2.514384551741501e-10,8.869676653188659e-10,27.0,540000.0,5.900000000000006,28.5,2
-55.1875,33.6375,6.804766252414553,4.258355756627198,7.096728568419473e-05,4.060225209437326e-05,0.00016205357058506612,8.15211481682571e-10,6.956395511522947e-10,2.146024562167865e-09,16.0,324000.0,17.5,12.299999999999997,0
-78.33571428571429,20.9952380952381,9.482435427286234,8.032314271886918,5.9531628338821e-05,2.5191643754001634e-05,0.0001439844587044814,3.320938682344535e-10,2.878137255830838e-10,1.104655785327098e-09,42.0,885600.0,29.299999999999997,27.900000000000002,4
-78.82105263157894,31.457894736842107,3.7895394731131313,6.818652111707901,7.378641277431646e-05,3.1875767156731785e-05,0.0001276720577142378,5.271104053261205e-10,2.793449287356898e-10,1.0194989706811828e-09,19.0,388800.0,11.700000000000003,24.0,0
-85.61960784313725,24.576470588235292,2.8897397676338215,8.368769868498001,2.9296388615829192e-05,1.5246599202299877e-05,6.518577703855891e-05,2.7661724558288507e-10,2.0503839295075496e-10,8.656707830398763e-10,51.0,1058400.0,10.700000000000003,22.700000000000003,3
-67.04230769230769,26.184615384615388,5.996195786106842,10.846594371850347,5.7243975463534824e-05,4.491324021167526e-05,0.00022893272758295918,4.3923488553550446e-10,5.708662118120089e-10,2.4349710021655256e-09,52.0,1080000.0,21.199999999999996,39.5,2
-77.705,30.940000000000005,3.490340241294536,2.9071291680969393,4.092267583462931e-05,5.75372116689323e-06,4.6296296296296226e-05,1.834071706961562e-10,1.7531213895269927e-10,5.910743412696196e-10,20.0,388800.0,12.399999999999991,9.5,3
-96.42999999999999,24.46,1.6882239187975034,0.40298883359219756,2.9209058060924982e-05,7.457216418570852e-06,4.26830761911707e-05,1.3077052440890497e-10,9.501096907433114e-11,3.215020576131656e-10,10.0,194400.0,5.5,1.1999999999999993,0
-79.38484848484848,19.830303030303032,14.827372746134117,5.7031349618452065,7.71861531755785e-05,1.0123802972682746e-05,9.316949906249112e-05,2.478523551975313e-10,1.4458589991484512e-10,5.990837131075867e-10,33.0,669600.0,47.5,17.799999999999997,4
-72.97272727272727,21.64090909090909,6.955389134802518,3.879510171858519,5.926250416117147e-05,1.0780348959376525e-05,8.141437682902315e-05,2.9033068267713815e-10,2.9238551418996e-10,1.2799658717460237e-09,22.0,432000.0,20.5,13.0,2
-71.62307692307692,16.292307692307695,13.694645435697392,1.3023419960042035,8.089723205594753e-05,1.929404044474166e-05,0.00010195701641456127,2.393255102928913e-10,1.5948744400800182e-10,8.037551440329216e-10,26.0,540000.0,43.4,4.199999999999999,1
-77.65454545454546,31.172727272727272,0.9345525291561003,3.9407177262964557,6.231112284847787e-05,1.6683524621729386e-05,8.814552205861013e-05,3.979926561664652e-10,1.7412257805942413e-10,6.986456624231217e-10,11.0,216000.0,3.0999999999999943,12.3,0
-54.72571428571428,30.008571428571432,8.46516704272423,7.212781172675209,5.811337026562268e-05,1.4375867328617381e-05,8.346183508018498e-05,2.867022214629006e-10,2.423576854886493e-10,9.836655387670302e-10,35.0,734400.0,26.599999999999994,18.200000000000003,1
-59.79354838709678,23.5741935483871,7.135686574732665,8.000603515216856,7.247407049975055e-05,2.9525880200102955e-05,0.0001506231341203467,3.5435557235974184e-10,3.0039308242638223e-10,1.3255869423925122e-09,31.0,648000.0,22.299999999999997,29.0,3
-77.54615384615384,29.884615384615383,2.4537617540344323,1.765413943111514,5.571119921474877e-05,3.7425049681383405e-05,0.00013457816531248763,7.899123383247206e-10,8.357709510814562e-10,2.466660451193441e-09,13.0,237600.0,8.400000000000006,5.199999999999999,0
-59.71111111111111,23.380555555555553,6.30968293699708,10.103294826838653,6.61028313951966e-05,5.232867606392009e-05,0.00017931972598948437,3.443924878403498e-10,3.202448564364002e-10,1.1837020980353321e-09,36.0,756000.0,23.6,36.8,3
-83.60697674418604,20.695348837209302,5.090181855792636,6.002826988599353,4.221917932958485e-05,2.9602185585001863e-05,0.00011130384518677144,3.2614055565837147e-10,3.1534113118100297e-10,1.6168069651080262e-09,43.0,885600.0,15.200000000000003,22.5,2
-82.31363636363638,17.686363636363637,3.5063961626699824,4.700125284069608,6.14980764829327e-05,3.714237454148387e-05,0.00015747547547865698,5.163525559131175e-10,6.793326755103806e-10,2.827776663657143e-09,22.0,453600.0,10.5,14.7,0
-79.73636363636365,16.08181818181818,11.49281246223095,2.7985336577587945,5.9455119914973614e-05,1.0553515935641722e-05,7.040234410067384e-05,1.769664545232909e-10,1.7870788545213145e-10,6.627934711962561e-10,33.0,691200.0,39.0,10.0,0
-68.87083333333334,36.53333333333333,5.095216642978873,7.0707535352008675,7.828101773652013e-05,8.31015341849932e-05,0.0002506956200170788,5.857524198880915e-10,6.611698107149585e-10,1.918565006640962e-09,24.0,496800.0,20.599999999999994,24.0,0
-52.537142857142854,31.108571428571427,10.312158862632172,14.168644887891844,0.00010929210525074537,6.97213515259694e-05,0.00024333097270403517,5.405767493434564e-10,4.200480255980096e-10,1.2324245541838156e-09,35.0,734400.0,40.8,47.5,3
-78.39302325581394,22.113953488372093,9.712049465144453,5.841454955560016,5.1128531808581305e-05,1.4716800203789765e-05,8.944295873315607e-05,2.915292359037546e-10,2.1599930493722246e-10,7.801901030178915e-10,43.0,885600.0,32.300000000000004,18.6,4
-80.01785714285714,20.792857142857144,11.667967553808792,7.091339213204703,7.946342783704656e-05,5.7052686556492446e-06,8.701363948709516e-05,2.0194610297555926e-10,1.4754368879857091e-10,6.452329056708754e-10,28.0,583200.0,36.7,22.9,3
-73.7888888888889,14.549999999999999,10.541762918606107,1.5155673671745657,9.181186615291189e-05,1.0084536166988756e-05,0.000107108660196845,2.7170508236113354e-10,1.6330557524513297e-10,6.777858496588541e-10,18.0,367200.0,33.5,5.0,2
-75.28666666666666,34.086666666666666,1.634163054560005,3.324027008848688,5.324278894795636e-05,1.3408331749978028e-05,7.694800990090132e-05,3.982962648794208e-10,2.982696091691919e-10,8.318423512656403e-10,15.0,280800.0,5.299999999999997,11.3,1
-49.71739130434783,37.469565217391306,1.9927372858355326,1.3359363375253346,2.0143420331062095e-05,9.060190059723329e-06,4.3244309472845775e-05,1.9257664659486108e-10,1.171416880489917e-10,4.940170855459576e-10,23.0,475200.0,6.799999999999997,4.5,0
-61.951851851851856,34.62222222222222,3.881615773758289,8.634012557293751,6.221863805575072e-05,3.690772449519147e-05,0.00015681055142999947,6.888186894421969e-10,6.640930312916017e-10,2.123158088580132e-09,27.0,561600.0,12.299999999999997,24.4,2
-71.52173913043478,16.656521739130433,7.682671439915037,1.3589721457799167,5.285524318735928e-05,6.662907009003892e-06,5.901642955547205e-05,1.5043311981209066e-10,1.3253988659421381e-10,4.418623141308351e-10,23.0,475200.0,24.200000000000003,5.6,0
-86.60624999999999,29.03125,1.1945023807008512,2.788081497643138,3.1899673136278746e-05,5.0751358207404735e-06,4.042650276984479e-05,1.5659931714178728e-10,1.0060699267715466e-10,3.2125795089904994e-10,16.0,302400.0,4.200000000000003,8.600000000000001,0
-66.3076923076923,39.05384615384615,4.081376377656769,3.825544784655943,6.897872333197573e-05,4.906398212952267e-06,7.593157160581806e-05,1.9372559881819037e-10,1.21715922927163e-10,4.822530864197485e-10,13.0,259200.0,12.700000000000003,12.5,2
-81.94067796610172,23.794915254237285,11.68937107591899,3.585300674284033,4.1388523993679194e-05,1.5901472187006728e-05,7.3529537843836e-05,2.1724949026231456e-10,1.462176398164702e-10,8.083067914798287e-10,59.0,1209600.0,45.0,15.5,4
-79.90714285714284,30.157142857142855,3.228326476169146,1.3641922181874755,4.593644050202357e-05,1.0194401925814714e-05,5.787037037037037e-05,1.8116886567987894e-10,1.3378178487789498e-10,4.080811206417078e-10,14.0,259200.0,10.5,4.0,0
-62.24583333333334,28.224999999999998,2.9501382971349366,1.6042261893718934,4.538586005555689e-05,1.3774797604264052e-05,6.748786915330209e-05,4.4439362074287845e-10,3.250634870537298e-10,1.1591921538914622e-09,24.0,496800.0,10.0,6.0,0
-45.060526315789474,26.202631578947365,7.0379624546075386,10.215120032839485,7.39740720644319e-05,3.527019200132669e-05,0.0001621857782926237,3.3401701842637337e-10,2.5003729555635614e-10,1.0307025924678145e-09,38.0,799200.0,27.4,31.0,2
-86.59333333333333,21.013333333333335,4.861888064893674,7.77293309432732,5.852297666496565e-05,2.0727134050087813e-05,0.0001024812204684197,2.4067864310199356e-10,2.0055435665369848e-10,9.595680630526886e-10,30.0,604800.0,18.299999999999997,26.500000000000004,2
-76.74000000000002,31.505000000000003,1.567928569801571,2.123081486895875,2.9678211541486e-05,2.1544234357415197e-05,6.882439234869683e-05,2.8409280212282257e-10,1.5099143468961458e-10,5.083393872441441e-10,20.0,410400.0,5.700000000000003,7.5,1
-54.52777777777778,33.0611111111111,2.4357991058276167,0.38606114784648166,2.559680999267623e-05,1.644118250607972e-05,5.502252001854044e-05,2.0855109237939733e-10,1.5278036077508565e-10,5.795960769457285e-10,18.0,367200.0,8.200000000000003,1.0,0
-86.26666666666665,26.041666666666668,2.7950352810335364,1.6532585668578552,4.6834112812164035e-05,5.141290200526775e-05,0.0001657783827406889,5.083183505373973e-10,5.60972978381777e-10,1.76744925652334e-09,24.0,475200.0,11.0,6.300000000000001,1
-92.88372093023256,26.58837209302326,4.0676791984686975,7.680183176786126,3.514558630375451e-05,1.6491950306978615e-05,8.025433251555411e-05,2.7929547832038545e-10,2.363737834076675e-10,8.83724628261677e-10,43.0,907200.0,13.799999999999997,23.5,1
-96.76875,22.21875,1.41232023192334,1.0001367094052693,1.896299539547128e-05,9.859292359159404e-06,3.732526735323407e-05,2.2167133976278326e-10,1.9922321078927627e-10,7.577876170123391e-10,16.0,324000.0,3.9000000000000057,3.8000000000000007,1
-60.574999999999996,23.09375,9.487634496192047,12.079517896181398,8.346247860708611e-05,5.838509299764205e-05,0.00024218317869723272,4.430216628852994e-10,3.320143256092132e-10,1.4024190166647869e-09,48.0,1015200.0,29.5,46.5,3
-62.153571428571425,29.546428571428574,5.309256212560498,6.165832242682082,5.717245328623771e-05,4.999401929534687e-05,0.00018613759715717246,3.920401577727373e-10,4.013878701389553e-10,1.6084031014021385e-09,28.0,583200.0,21.0,20.0,1
-48.422222222222224,37.07222222222222,18.86170593072864,4.967875194750497,8.727368009185679e-05,4.9182638747847046e-05,0.00018116291484373295,5.518102476250631e-10,2.951383433607297e-10,1.2089028391502155e-09,36.0,756000.0,54.2,18.299999999999997,1
-77.87209302325581,23.167441860465118,8.106079417710538,5.866408945942859,5.4226132269074314e-05,3.442241510667639e-05,0.00018116291484373295,4.2167140843870634e-10,4.828494102490947e-10,2.5052875787810705e-09,43.0,885600.0,30.5,17.8,4
-77.44642857142857,22.442857142857143,7.096351282920839,0.6438880622706821,3.931579684819359e-05,1.3770030799280322e-05,6.518577703855884e-05,2.3105692066567764e-10,1.803993454328923e-10,6.43004115226339e-10,28.0,583200.0,21.5,3.1000000000000014,0
-91.12222222222222,20.544444444444444,5.695568994651852,3.2585310634330344,5.9178445597028454e-05,1.4055843482126828e-05,7.995331499615999e-05,3.359599892438013e-10,2.0883450477064352e-10,6.540721244713273e-10,18.0,367200.0,17.900000000000006,11.5,0
-47.58709677419354,31.529032258064518,21.408797437042377,14.149209337271362,7.700940872909542e-05,5.0886559318039916e-05,0.00025620305117104926,5.145405268606044e-10,5.618679897322639e-10,2.592586249014692e-09,62.0,1317600.0,64.8,40.6,3
-74.13103448275862,33.01724137931034,4.063555725807384,3.6834269056575883,2.5765034503943998e-05,1.7755734351214805e-05,7.367514103166469e-05,2.584653423380538e-10,2.6851972739833324e-10,9.85123902116027e-10,29.0,604800.0,11.400000000000006,10.599999999999998,1
-84.02173913043478,17.382608695652173,5.835644334733936,3.162779758915035,2.321525845679059e-05,1.0143521453773664e-05,4.970118183699971e-05,1.8507553219149454e-10,1.461545201253119e-10,5.083393872441418e-10,46.0,972000.0,17.900000000000006,8.7,2
-85.0125,23.520833333333332,1.8561412706652116,5.176950451010926,3.521999917024883e-05,1.5521502567854207e-05,6.318214844424158e-05,3.15461278334872e-10,1.9844138468725661e-10,6.777858496588611e-10,24.0,496800.0,5.0,15.100000000000001,0
-87.33928571428571,26.407142857142862,7.854950181060271,5.310631424082167,5.8099779413443976e-05,3.577763880728922e-05,0.00011237938300401803,5.319149907423877e-10,5.166735427927632e-10,2.0946785440533796e-09,28.0,561600.0,24.5,14.0,0
-62.794871794871796,35.43589743589744,5.524163643296822,4.314643353920679,3.629895749903077e-05,2.7933050449786925e-05,0.00010918959643584032,3.7211042055099057e-10,2.2639474635473844e-10,9.093451404147983e-10,39.0,820800.0,18.0,18.1,2
-23.194117647058825,17.2,2.892072448086787,3.268926789168148,4.09574104244304e-05,4.160611962113026e-06,4.772112992613037e-05,1.0387168910793482e-10,7.917726725251621e-11,2.679183813443073e-10,17.0,345600.0,9.200000000000003,10.3,0
-59.733333333333334,38.84761904761905,12.489779949006437,7.854487285720307,0.0001094066978910734,6.052131250614902e-05,0.00023177065271412948,1.1686771910865719e-09,1.0525253975402697e-09,3.760413678738586e-09,21.0,432000.0,38.0,22.0,1
-65.23902439024391,36.52926829268293,12.246350935821965,12.18826392532525,7.446868602081773e-05,5.544781340389005e-05,0.0001861807728481286,7.562471358095935e-10,7.594171933899821e-10,2.734868003081029e-09,41.0,864000.0,42.400000000000006,39.3,3
-93.36363636363636,23.44090909090909,1.7777783516987125,8.10076646715432,6.837161980350697e-05,1.94050854789233e-05,0.00010426949656995573,4.602175129956061e-10,2.863160223236638e-10,1.1751817665177771e-09,22.0,453600.0,5.099999999999994,28.6,1
-64.79047619047618,32.76190476190476,3.726086260523456,6.853186689449918,7.008767585472479e-05,1.5983758283643446e-05,0.00010548152771996964,5.054791655631725e-10,4.3638648340966264e-10,2.0805069413810396e-09,21.0,410400.0,10.799999999999997,22.9,0
-83.11739130434782,39.84782608695652,9.578401980448243,13.773568561788045,0.00013588940954900545,5.750487613144644e-05,0.00027019947985946184,9.906299102759015e-10,5.874525238636781e-10,2.30098064060184e-09,23.0,453600.0,35.0,46.5,0
-62.18333333333334,23.65833333333333,2.0679431541724957,2.980620274745212,4.87477441768451e-05,1.252300815616161e-05,6.944444444444457e-05,4.292944600439528e-10,3.5803583762822887e-10,1.1354177437209089e-09,12.0,237600.0,5.400000000000006,9.7,0
-92.8,19.72142857142857,4.128472564313067,1.7913197734107231,5.383606997575375e-05,7.909388343299265e-06,6.547285010986576e-05,1.8728213990796167e-10,9.91934150987697e-11,3.4310293624790404e-10,14.0,280800.0,13.099999999999994,5.899999999999999,0
-72.21818181818182,35.21818181818182,4.609243318261918,3.820475501537896,8.900617816273837e-05,4.070067598893305e-06,9.342794477134526e-05,3.073774194647098e-10,2.2329956896311035e-10,6.062300936098636e-10,11.0,216000.0,14.5,11.5,0
-68.078,27.814,8.291062416843815,11.533568571782109,7.141239639772489e-05,5.8159828009503054e-05,0.0002134279344325835,4.3543452860158446e-10,3.9992239350976554e-10,1.7674492565233435e-09,50.0,1058400.0,32.7,44.8,3
-61.68333333333334,27.210416666666664,7.9211566214929885,12.340840726076522,7.197919018394852e-05,4.9233840674682544e-05,0.0001713588474381643,4.220816054382168e-10,3.2203147196315163e-10,1.4065077105202657e-09,48.0,1015200.0,30.300000000000004,38.400000000000006,2
-77.54827586206895,33.26206896551724,11.33920938342447,6.663509161100579,7.763091808010514e-05,4.564097936296213e-05,0.00015735633703108638,4.756153617807729e-10,3.0411911718745014e-10,1.296016227542851e-09,29.0,583200.0,36.0,22.0,1
-24.458333333333332,16.741666666666664,1.6849620833188568,0.8528953954357799,2.5644712420522054e-05,1.574524861069141e-05,4.8666194540806985e-05,1.5765783195121994e-10,1.516493127774624e-10,4.578191307290349e-10,12.0,237600.0,5.399999999999999,2.6999999999999993,0
-44.83958333333333,23.337500000000002,10.16457778233093,11.643553742307372,7.054831716303103e-05,2.381535112922209e-05,0.0001318022300508033,2.99207957461414e-10,2.3090542160255676e-10,8.318423512656486e-10,48.0,1015200.0,32.8,37.2,0
-83.74444444444445,25.644444444444446,4.045329573474167,7.715656681364934,9.306584808170547e-05,6.20233660150812e-05,0.00020865458770046236,8.303282625154413e-10,6.347928022514788e-10,2.0719021490626345e-09,18.0,345600.0,13.599999999999994,26.0,1
-92.20625000000001,24.3125,3.3703613956814795,1.8701186459687524,3.760666889919017e-05,1.2412319650287843e-05,5.651183155432273e-05,2.641788384024786e-10,2.638990234323553e-10,8.640108183618974e-10,16.0,324000.0,10.0,5.699999999999999,0
-82.1,21.845,5.525531648628935,4.4317011406456555,3.950041268549447e-05,3.1077403984172375e-05,0.00010620434950883758,2.8726181499222235e-10,2.0473600484453838e-10,7.698967566949986e-10,40.0,820800.0,21.5,15.3,5
-72.10526315789474,22.45,6.832620956944286,6.630382619744544,4.180344104168606e-05,2.1921819772504567e-05,9.524555838630092e-05,3.956894400828508e-10,3.0196870371364793e-10,1.3734573921871057e-09,38.0,799200.0,19.0,24.0,1
-67.55,33.52142857142857,6.709561407850314,3.599440149211416,8.232389223117113e-05,4.173506695298256e-05,0.0001642050726941498,7.389402264085351e-10,6.410153963213674e-10,1.929756419899807e-09,14.0,280800.0,20.0,11.5,1
-73.7,33.09090909090909,4.364109822799439,1.9420956560350167,7.209549126106277e-05,3.8473725786766586e-05,0.00012940208203123782,5.207458299941065e-10,3.419930083014902e-10,1.0237146977099797e-09,11.0,216000.0,13.5,6.0,0
-96.7125,24.7375,2.2794941873143677,1.8533331459832039,5.889588618107606e-05,1.468748195312102e-06,6.111286473353735e-05,1.1451804208127344e-10,7.44881560654531e-11,2.396334852430296e-10,8.0,151200.0,6.799999999999997,5.699999999999999,0
-79.39444444444445,27.677777777777777,6.015071092423894,7.491962771720073,4.460391690471847e-05,2.8826950710633982e-05,0.00011130384518677144,5.061963693461232e-10,4.061584745259157e-10,1.5622191933634807e-09,36.0,734400.0,18.400000000000006,18.9,1
-77.8127659574468,27.565957446808508,9.26984626605468,8.2521506312441,5.833881599684453e-05,2.1183439682345613e-05,9.493563265930507e-05,3.103597941830979e-10,3.048700763572386e-10,1.5098811303589426e-09,47.0,972000.0,34.0,31.2,4
